ano;cod_ibge;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm
2023;3515350;3304;4918;67,2
2023;3515400;5217;7884;66,2
2023;3515509;14393;23079;62,4
2023;3515608;1238;1918;64,5
2023;3515657;619;889;69,6
2023;3515707;54980;77281;71,1
2023;3515806;408;720;56,7
2023;3515905;581;1095;53,1
2023;3516002;2709;4248;63,8
2023;3516101;1034;1864;55,5
2023;3516200;59322;84677;70,1
2023;3516309;66892;92851;72
2023;3516408;46659;64578;72,3
2023;3516507;588;1306;45
2023;3516606;1344;2056;65,4
2023;3516705;11260;20692;54,4
2023;3516804;907;1398;64,9
2023;3516853;1073;1756;61,1
2023;3516903;2071;3640;56,9
2023;3517000;2654;4056;65,4
2023;3517109;1550;2488;62,3
2023;3517208;3056;4835;63,2
2023;3517307;2135;3066;69,6
2023;3517406;7461;10032;74,4
2023;3517505;3693;6462;57,1
2023;3517604;7605;10728;70,9
2023;3517703;5123;6690;76,6
2023;3517802;1747;3262;53,6
2023;3517901;3168;4430;71,5
2023;3518008;602;1151;52,3
2023;3518107;2491;3566;69,9
2023;3518206;6701;10279;65,2
2023;3518305;10761;15619;68,9
2023;3518404;24631;33124;74,4
2023;3518503;2998;4963;60,4
2023;3518602;7006;9762;71,8
2023;3518701;74448;97889;76,1
2023;3518800;384445;535258;71,8
2023;3518859;2356;3120;75,5
2023;3518909;1500;2518;59,6
2023;3519006;3047;4159;73,3
2023;3519055;1365;2189;62,4
2023;3519071;53087;76131;69,7
2023;3519105;3322;5412;61,4
2023;3519204;1974;2831;69,7
2023;3519253;2202;3231;68,2
2023;3519303;10913;13759;79,3
2023;3519402;2353;3443;68,3
2023;3519501;2896;4107;70,5
2023;3519600;11966;17595;68
2023;3519709;28632;35930;79,7
2023;3519808;1866;3199;58,3
2023;3519907;2518;4075;61,8
2023;3520004;6572;9063;72,5
2023;3520103;5588;7675;72,8
2023;3520202;3917;5384;72,8
2023;3520301;14181;18813;75,4
2023;3520400;9933;14772;67,2
2023;3520426;7618;11472;66,4
2023;3520442;3846;6825;56,4
2023;3520509;28160;47163;59,7
2023;3520608;1713;2458;69,7
2023;3520707;1484;2435;60,9
2023;3520806;669;1406;47,6
2023;3520905;3824;5427;70,5
2023;3521002;9651;13736;70,3
2023;3521101;1638;2593;63,2
2023;3521150;1332;1607;82,9
2023;3521200;2098;2823;74,3
2023;3521309;3601;6541;55,1
2023;3521408;2983;4720;63,2
2023;3521507;1987;2774;71,6
2023;3521606;1821;2863;63,6
2023;3521705;6613;9617;68,8
2023;3521804;6953;9515;73,1
2023;3521903;3951;5161;76,6
2023;3522000;820;1292;63,5
2023;3522109;51699;65802;78,6
2023;3522158;1546;2025;76,3
2023;3522208;60942;86954;70,1
2023;3522307;38828;54719;71
2023;3522406;26904;35900;74,9
2023;3522505;72059;92048;78,3
2023;3522604;9752;15693;62,1
2023;3522653;2661;3029;87,9
2023;3522703;5618;7604;73,9
2023;3522802;5424;7060;76,8
2023;3522901;3294;5216;63,2
2023;3523008;1515;2877;52,7
2023;3523107;121864;160780;75,8
2023;3523206;15642;21152;74
2023;3523305;6130;7819;78,4
2023;3523404;18251;27494;66,4
2023;3523503;5661;8318;68,1
2023;3523602;3499;4867;71,9
2023;3523701;2670;3408;78,3
2023;3523800;1961;2998;65,4
2023;3523909;31780;47995;66,2
2023;3524006;9626;14301;67,3
2023;3524105;8241;11643;70,8
2023;3524204;1608;2589;62,1
2023;3524303;17353;25704;67,5
2023;3524402;45354;66693;68
2023;3524501;1382;2490;55,5
2023;3524600;6152;8030;76,6
2023;3524709;6757;9506;71,1
2023;3524808;8152;13583;60
2023;3524907;1869;2832;66
2023;3525003;23032;38446;59,9
2023;3525102;11003;15130;72,7
2023;3525201;6654;9522;69,9
2023;3525300;23631;37732;62,6
2023;3525409;1307;1892;69,1
2023;3525508;2587;3656;70,8
2023;3525607;1449;2177;66,6
2023;3525706;5072;7412;68,4
2023;3525805;1727;2322;74,4
2023;3525854;740;1284;57,6
2023;3525904;29154;43472;67,1
2023;3526001;4585;6365;72
2023;3526100;7074;9349;75,7
2023;3526209;13165;17954;73,3
2023;3526308;1793;2450;73,2
2023;3526407;6984;10646;65,6
2023;3526506;1143;1878;60,9
2023;3526605;2814;3840;73,3
2023;3526704;22656;34648;65,4
2023;3526803;8014;11814;67,8
2023;3526902;58936;84133;70,1
2023;3527009;1779;2579;69
2023;3527108;12129;17808;68,1
2023;3527207;23279;31897;73
2023;3527256;784;1449;54,1
2023;3527306;8993;12208;73,7
2023;3527405;4518;6958;64,9
2023;3527504;697;1315;53
2023;3527603;3392;4539;74,7
2023;3527702;1935;2908;66,5
2023;3527801;1247;2243;55,6
2023;3527900;808;1288;62,7
2023;3528007;2802;4923;56,9
2023;3528106;2389;3808;62,7
2023;3528205;971;1463;66,4
2023;3528304;689;1633;42,2
2023;3528403;9865;13532;72,9
2023;3528502;27443;39136;70,1
2023;3528601;2435;3905;62,4
2023;3528700;1489;2522;59
2023;3528809;2944;5109;57,6
2023;3528858;806;1171;68,8
2023;3528908;1063;1910;55,7
2023;3529005;39810;62973;63,2
2023;3529104;611;1084;56,4
2023;3529203;6152;8713;70,6
2023;3529302;13380;18832;71
2023;3529401;72704;97694;74,4
2023;3529500;1101;1780;61,9
2023;3529609;1183;2259;52,4
2023;3529658;487;808;60,3
2023;3529708;7585;9830;77,2
2023;3529807;3394;4505;75,3
2023;3529906;9974;13614;73,3
2023;3530003;748;1382;54,1
2023;3530102;4940;8156;60,6
2023;3530201;5342;8834;60,5
2023;3530300;9824;15166;64,8
2023;3530409;1479;2140;69,1
2023;3530508;12125;17918;67,7
2023;3530607;122390;158570;77,2
2023;3530706;25326;39671;63,8
2023;3530805;11276;16637;67,8
2023;3530904;1401;2085;67,2
2023;3531001;444;990;44,8
2023;3531100;21139;26283;80,4
2023;3531209;1135;1616;70,2
2023;3531308;5608;9342;60
2023;3531407;6382;9426;67,7
2023;3531506;3595;5311;67,7
2023;3531605;1139;1922;59,3
2023;3531704;1637;2172;75,4
2023;3531803;20972;30836;68
2023;3531902;7359;11413;64,5
2023;3532009;3451;5849;59
2023;3532058;1062;1647;64,5
2023;3532108;1374;2283;60,2
2023;3532157;789;1243;63,5
2023;3532207;1390;2520;55,2
2023;3532306;2259;2861;79
2023;3532405;6418;8150;78,7
2023;3532504;2339;3634;64,4
2023;3532603;2036;3399;59,9
2023;3532702;1797;2574;69,8
2023;3532801;1649;2403;68,6
2023;3532827;4124;5454;75,6
2023;3532843;549;1057;51,9
2023;3532868;270;509;53
2023;3532900;1949;4126;47,2
2023;3533007;4516;7277;62,1
2023;3533106;707;1110;63,7
2023;3533205;1322;2109;62,7
2023;3533254;1471;2678;54,9
2023;3533304;1002;1898;52,8
2023;3533403;7989;10970;72,8
2023;3533502;8618;13504;63,8
2023;3533601;1641;2362;69,5
2023;3533700;1639;2120;77,3
2023;3533809;721;1005;71,7
2023;3533908;12669;19675;64,4
2023;3534005;1260;1901;66,3
2023;3534104;1075;1632;65,9
2023;3534203;1018;1596;63,8
2023;3534302;5485;7738;70,9
2023;3534401;184209;268128;68,7
2023;3534500;768;1170;65,6
2023;3534609;6233;10793;57,8
2023;3534708;20288;30371;66,8
2023;3534757;2604;4734;55
2023;3534807;3522;4758;74
2023;3534906;2234;3326;67,2
2023;3535002;2642;3754;70,4
2023;3535101;1947;3502;55,6
2023;3535200;2030;3290;61,7
2023;3535309;5527;7702;71,8
2023;3535408;5303;7125;74,4
2023;3535507;12740;18561;68,6
2023;3535606;5773;7667;75,3
2023;3535705;1123;2077;54,1
2023;3535804;5642;7991;70,6
2023;3535903;1521;2236;68
2023;3536000;3106;4819;64,5
2023;3536109;1997;3047;65,5
2023;3536208;6181;9093;68
2023;3536257;1034;1873;55,2
2023;3536307;4282;5689;75,3
2023;3536406;2996;4368;68,6
2023;3536505;16066;23560;68,2
2023;3536570;686;1166;58,8
2023;3536604;2421;3383;71,6
2023;3536703;9537;14810;64,4
2023;3536802;1641;2231;73,6
2023;3536901;592;1386;42,7
2023;3537008;4981;6809;73,2
2023;3537107;7562;11686;64,7
2023;3537156;697;1332;52,3
2023;3537206;4444;6058;73,4
2023;3537305;12462;16751;74,4
2023;3537404;4959;7053;70,3
2023;3537503;2117;3256;65
2023;3537602;30776;40400;76,2
2023;3537701;1229;2231;55,1
2023;3537800;17078;22726;75,1
2023;3537909;6656;9779;68,1
2023;3538006;45616;60924;74,9
2023;3538105;2508;4152;60,4
2023;3538204;3886;6178;62,9
2023;3538303;1257;1841;68,3
2023;3538501;3712;5189;71,5
2023;3538600;6961;9069;76,8
2023;3538709;64677;97285;66,5
2023;3538808;7314;9468;77,2
2023;3538907;5623;8321;67,6
2023;3539004;1515;2542;59,6
2023;3539103;7709;10004;77,1
2023;3539202;4311;6556;65,8
2023;3539301;12521;18195;68,8
2023;3539400;2818;4721;59,7
2023;3539509;7863;11407;68,9
2023;3539608;1424;2353;60,5
2023;3539707;1384;1906;72,6
2023;3539806;38604;53730;71,8
2023;3539905;1847;2813;65,7
2023;3540002;3871;7883;49,1
2023;3540101;733;1029;71,2
2023;3540200;8596;12913;66,6
2023;3540259;1403;2397;58,5
2023;3540309;683;1454;47
2023;3540408;1313;2119;62
2023;3540507;2532;3623;69,9
2023;3540606;9327;14300;65,2
2023;3540705;8139;12865;63,3
2023;3540754;7540;9628;78,3
2023;3540804;3489;5222;66,8
2023;3540853;661;990;66,8
2023;3540903;4317;5643;76,5
2023;3541000;68600;90704;75,6
2023;3541059;2193;3531;62,1
2023;3541109;1016;1578;64,4
2023;3541208;2762;4681;59
2023;3541307;11664;19235;60,6
2023;3541406;39829;60677;65,6
2023;3541505;6108;8308;73,5
2023;3541604;7209;9374;76,9
2023;3541653;1733;2422;71,6
2023;3541703;4098;6629;61,8
2023;3541802;955;1563;61,1
2023;3541901;3312;5167;64,1
2023;3542008;1868;2791;66,9
2023;3542107;2223;3500;63,5
2023;3542206;6892;10112;68,2
2023;3542305;1934;2409;80,3
2023;3542404;3770;6135;61,5
2023;3542503;1348;2217;60,8
2023;3542602;20010;27826;71,9
2023;3542701;2455;3467;70,8
2023;3542800;1747;2367;73,8
2023;3542909;2602;3505;74,2
2023;3543006;9297;11458;81,1
2023;3543105;2021;2744;73,7
2023;3543204;1663;2702;61,5
2023;3543238;730;1266;57,7
2023;3543253;2442;4741;51,5
2023;3543303;19625;31225;62,9
2023;3543402;98000;138887;70,6
2023;3543501;2695;3448;78,2
2023;3543600;1152;1858;62
2023;3543709;2301;2993;76,9
2023;3543808;1183;1609;73,5
2023;3543907;29938;47025;63,7
2023;3544004;4145;6127;67,7
2023;3544103;14736;21864;67,4
2023;3544202;2882;4394;65,6
2023;3544251;5611;8437;66,5
2023;3544301;3735;5358;69,7
2023;3544400;856;1797;47,6
2023;3544509;918;1698;54,1
2023;3544608;1581;2282;69,3
2023;3544707;561;1247;45
2023;3544806;2399;3846;62,4
2023;3544905;1879;2919;64,4
2023;3545001;5844;7861;74,3
2023;3545100;1525;2468;61,8
2023;3545159;923;1545;59,7
2023;3545209;18662;28627;65,2
2023;3545308;12111;17696;68,4
2023;3545407;2689;3995;67,3
2023;3545506;1255;1885;66,6
2023;3545605;3252;6352;51,2
2023;3545704;1030;2531;40,7
2023;3545803;18420;28010;65,8
2023;3546009;4631;6830;67,8
2023;3546108;724;1495;48,4
2023;3546207;1022;1686;60,6
2023;3546256;539;1046;51,5
2023;3546306;6503;8702;74,7
2023;3546405;9123;12739;71,6
2023;3546504;1530;2653;57,7
2023;3546603;5539;9594;57,7
2023;3546702;2720;3998;68
2023;3546801;14785;20023;73,8
2023;3546900;1167;1933;60,4
2023;3547007;1844;2896;63,7
2023;3547106;828;1494;55,4
2023;3547205;444;890;49,9
2023;3547304;29566;41461;71,3
2023;3547403;417;996;41,9
2023;3547502;4548;7398;61,5
2023;3547601;4752;7180;66,2
2023;3547650;446;1089;41
2023;3547700;4923;7480;65,8
2023;3547809;134505;196921;68,3
2023;3547908;2474;3036;81,5
2023;3548005;5763;8690;66,3
2023;3548054;2609;3970;65,7
2023;3548104;1246;1865;66,8
2023;3548203;2343;3360;69,7
2023;3548302;793;1540;51,5
2023;3548401;1292;2125;60,8
2023;3548500;51939;73413;70,7
2023;3548609;3401;5284;64,4
2023;3548708;148008;221117;66,9
2023;3548807;10369;20439;50,7
2023;3548906;42180;58942;71,6
2023;3549003;746;1161;64,3
2023;3549102;12269;20456;60
2023;3549201;613;1548;39,6
2023;3549250;449;914;49,1
2023;3549300;519;1016;51,1
2023;3549409;7178;10311;69,6
2023;3549508;3257;4540;71,7
2023;3549607;1864;2589;72
2023;3549706;10860;14573;74,5
2023;3549805;73901;110095;67,1
2023;3549904;164745;248295;66,4
2023;3549953;6475;8691;74,5
2023;3550001;3293;4606;71,5
2023;3550100;7977;13610;58,6
2023;3550209;8627;10706;80,6
2023;3550308;2737058;4225847;64,8
2023;3550407;8100;10637;76,1
2023;3550506;2274;3299;68,9
2023;3550605;16244;23489;69,2
2023;3550704;26456;35501;74,5
2023;3550803;1991;3387;58,8
2023;3550902;3188;4484;71,1
2023;3551009;85985;106850;80,5
2023;3551108;2358;3444;68,5
2023;3551207;1466;2212;66,3
2023;3551306;1109;2268;48,9
2023;3551405;4458;5607;79,5
2023;3551504;11847;16090;73,6
2023;3551603;5237;8096;64,7
2023;3551702;27787;39269;70,8
2023;3551801;6508;8710;74,7
2023;3551900;4021;6103;65,9
2023;3552007;2654;3263;81,3
2023;3552106;7174;10739;66,8
2023;3552205;129056;180242;71,6
2023;3552304;1745;3734;46,7
2023;3552403;55742;84081;66,3
2023;3552502;96096;138200;69,5
2023;3552551;957;1970;48,6
2023;3552601;2821;4348;64,9
2023;3552700;3110;4472;69,5
2023;3552809;69097;105297;65,6
2023;3552908;2166;3277;66,1
2023;3553005;3799;5001;76
2023;3553104;2005;2932;68,4
2023;3553203;1124;1819;61,8
2023;3553302;6503;9452;68,8
2023;3553401;7632;11352;67,2
2023;3553500;3435;4760;72,2
2023;3553609;2745;3848;71,3
2023;3553658;478;989;48,3
2023;3553708;12797;17744;72,1
2023;3553807;6559;9489;69,1
2023;3553856;3029;4283;70,7
2023;3553906;1597;2276;70,2
2023;3553955;3491;6088;57,3
2023;3554003;25351;34349;73,8
2023;3554102;56652;84914;66,7
2023;3554201;1632;2186;74,7
2023;3554300;7359;11075;66,4
2023;3554409;1140;2119;53,8
2023;3554508;6993;11991;58,3
2023;3554607;932;1424;65,4
2023;3554656;1020;1361;74,9
2023;3554706;1932;3664;52,7
2023;3554755;668;990;67,5
2023;3554805;11074;14313;77,4
2023;3554904;1539;2929;52,5
2023;3554953;2140;3156;67,8
2023;3555000;13024;22186;58,7
2023;3555109;2641;4318;61,2
2023;3555208;503;893;56,3
2023;3555307;377;798;47,2
2023;3555356;1273;1794;71
2023;3555406;32767;40756;80,4
2023;3555505;1639;2168;75,6
2023;3555604;1917;3388;56,6
2023;3555703;496;962;51,6
2023;3555802;1880;3566;52,7
2023;3555901;356;492;72,4
2023;3556008;2533;3845;65,9
2023;3556107;3770;6186;60,9
2023;3556206;11937;17659;67,6
2023;3556305;5576;8525;65,4
2023;3556354;2274;3646;62,4
2023;3556404;7767;11726;66,2
2023;3556453;8194;12317;66,5
2023;3556503;18901;27411;69
2023;3556602;2393;4330;55,3
2023;3556701;9398;15678;59,9
2023;3556800;3626;8447;42,9
2023;3556909;1641;2564;64
2023;3556958;457;835;54,7
2023;3557006;23182;31452;73,7
2023;3557105;18366;30290;60,6
2023;3557154;801;1600;50,1
2023;3557204;3496;4857;72
2023;3557303;2439;3544;68,8
2022;3500105;4951;7222;68,6
2022;3500204;1465;2125;68,9
2022;3500303;10162;11912;85,3
2022;3500402;1775;2570;69,1
2022;3500501;3402;4389;77,5
2022;3500550;2329;2727;85,4
2022;3500600;528;894;59,1
2022;3500709;8659;11212;77,2
2022;3500758;1859;2261;82,2
2022;3500808;1532;2063;74,3
2022;3500907;1240;1656;74,9
2022;3501004;6418;7909;81,1
2022;3501103;1126;1392;80,9
2022;3501152;3460;3985;86,8
2022;3501202;1255;1817;69,1
2022;3501301;8860;10491;84,5
2022;3501400;1770;2237;79,1
2022;3501509;1431;1647;86,9
2022;3501608;30063;38492;78,1
2022;3501707;7830;9101;86
2022;3501806;1979;2829;70
2022;3501905;9585;12406;77,3
2022;3502002;1328;1622;81,9
2022;3502101;14184;17949;79
2022;3502200;7969;10158;78,5
2022;3502309;2820;3200;88,1
2022;3502408;1305;1978;66
2022;3502507;9700;11466;84,6
2022;3502606;1664;2322;71,7
2022;3502705;11526;13626;84,6
2022;3502754;8009;8952;89,5
2022;3502804;39653;52945;74,9
2022;3502903;8916;11390;78,3
2022;3503000;1700;2069;82,2
2022;3503109;2609;3147;82,9
2022;3503158;1385;1727;80,2
2022;3503208;43769;52715;83
2022;3503307;32976;41232;80
2022;3503356;953;1205;79,1
2022;3503406;2912;4131;70,5
2022;3503505;1900;2107;90,2
2022;3503604;3391;3967;85,5
2022;3503703;1614;2069;78
2022;3503802;12443;15914;78,2
2022;3503901;29830;35125;84,9
2022;3503950;748;1250;59,8
2022;3504008;20357;25702;79,2
2022;3504107;29982;36549;82
2022;3504206;2614;3421;76,4
2022;3504305;1713;1996;85,8
2022;3504404;5254;6127;85,8
2022;3504503;20051;23512;85,3
2022;3504602;4924;6864;71,7
2022;3504701;611;729;83,8
2022;3504800;2114;2860;73,9
2022;3504909;4820;5868;82,1
2022;3505005;1537;1940;79,2
2022;3505104;2915;3543;82,3
2022;3505203;7069;8285;85,3
2022;3505302;7721;9504;81,2
2022;3505351;4155;4617;90
2022;3505401;4293;5123;83,8
2022;3505500;21815;27649;78,9
2022;3505609;12178;13656;89,2
2022;3505708;87273;100332;87
2022;3505807;5047;6935;72,8
2022;3505906;13024;16488;79
2022;3506003;70252;95988;73,2
2022;3506102;18798;23562;79,8
2022;3506201;962;1240;77,6
2022;3506300;3838;4844;79,2
2022;3506359;26603;31638;84,1
2022;3506409;1763;2874;61,3
2022;3506508;22067;27872;79,2
2022;3506607;12724;14957;85,1
2022;3506706;4773;5806;82,2
2022;3506805;2720;3588;75,8
2022;3506904;3713;4557;81,5
2022;3507001;12942;15230;85
2022;3507100;8455;9537;88,7
2022;3507159;2177;2443;89,1
2022;3507209;396;483;82
2022;3507308;1733;2127;81,5
2022;3507407;3726;5099;73,1
2022;3507456;1274;1897;67,2
2022;3507506;31018;36066;86
2022;3507605;42816;52213;82
2022;3507704;2206;2997;73,6
2022;3507753;1474;1931;76,3
2022;3507803;5711;6815;83,8
2022;3507902;4988;6826;73,1
2022;3508009;10415;11553;90,1
2022;3508108;6800;8213;82,8
2022;3508207;1737;2531;68,6
2022;3508306;1742;2673;65,2
2022;3508405;10608;12556;84,5
2022;3508504;22911;27070;84,6
2022;3508603;10910;11863;92
2022;3508702;7235;8739;82,8
2022;3508801;4426;5115;86,5
2022;3508900;1109;1560;71,1
2022;3509007;23717;30398;78
2022;3509106;2298;2589;88,8
2022;3509205;33662;37898;88,8
2022;3509254;11123;13594;81,8
2022;3509304;3376;4482;75,3
2022;3509403;6907;8004;86,3
2022;3509452;2428;3076;78,9
2022;3509502;248263;299780;82,8
2022;3509601;18737;22752;82,4
2022;3509700;10464;12893;81,2
2022;3509809;1984;2265;87,6
2022;3509908;5541;6487;85,4
2022;3509957;2847;3046;93,5
2022;3510005;7112;9980;71,3
2022;3510104;829;1184;70
2022;3510153;2964;3432;86,4
2022;3510203;21680;26197;82,8
2022;3510302;8958;10515;85,2
2022;3510401;14145;16027;88,3
2022;3510500;44618;52809;84,5
2022;3510609;125143;149741;83,6
2022;3510708;3059;4320;70,8
2022;3510807;6976;8071;86,4
2022;3510906;895;1078;83
2022;3511003;6544;9181;71,3
2022;3511102;14612;18248;80,1
2022;3511201;1698;2243;75,7
2022;3511300;1982;3741;53
2022;3511409;6115;7413;82,5
2022;3511508;7510;9747;77
2022;3511607;3824;5021;76,2
2022;3511706;4496;5046;89,1
2022;3511904;2473;3264;75,8
2022;3512001;3789;4563;83
2022;3512100;3243;4378;74,1
2022;3512209;10520;11689;90
2022;3512308;5645;6758;83,5
2022;3512407;5018;7208;69,6
2022;3512506;2192;3263;67,2
2022;3512605;1873;2438;76,8
2022;3512704;1299;1687;77
2022;3512803;10316;12597;81,9
2022;3512902;3161;4204;75,2
2022;3513009;57243;70994;80,6
2022;3513108;9033;10849;83,3
2022;3513207;2145;2744;78,2
2022;3513306;815;1072;76
2022;3513405;21335;24207;88,1
2022;3513504;34467;39412;87,5
2022;3513603;10715;12083;88,7
2022;3513702;4869;6701;72,7
2022;3513801;108448;136963;79,2
2022;3513850;591;1165;50,7
2022;3513900;3264;4005;81,5
2022;3514007;3132;3709;84,4
2022;3514106;7036;8629;81,5
2022;3514205;1007;1413;71,3
2022;3514304;2711;3083;87,9
2022;3514403;8214;11119;73,9
2022;3514502;4113;5292;77,7
2022;3514601;2719;3077;88,4
2022;3514700;3076;3649;84,3
2022;3514809;7123;8167;87,2
2022;3514908;6555;7272;90,1
2022;3514924;938;1071;87,6
2022;3514957;587;695;84,5
2022;3515004;105696;125570;84,2
2022;3515103;31696;38856;81,6
2022;3515129;1095;1477;74,1
2022;3515152;6499;9172;70,9
2022;3515186;4712;6300;74,8
2022;3515194;1379;1970;70
2022;3515202;2046;3522;58,1
2022;3515301;745;1088;68,5
2022;3515350;3773;4920;76,7
2022;3515400;5699;7524;75,7
2022;3515509;17102;22177;77,1
2022;3515608;1444;1750;82,5
2022;3515657;728;872;83,5
2022;3515707;59963;71682;83,7
2022;3515806;475;676;70,3
2022;3515905;771;1235;62,4
2022;3516002;3411;4198;81,3
2022;3516101;1318;1853;71,1
2022;3516200;63632;76950;82,7
2022;3516309;76969;88290;87,2
2022;3516408;51716;60147;86
2022;3516507;632;1236;51,1
2022;3516606;1542;2079;74,2
2022;3516705;13939;19736;70,6
2022;3516804;994;1336;74,4
2022;3516853;1327;1529;86,8
2022;3516903;2362;3554;66,5
2022;3517000;3163;3919;80,7
2022;3517109;1909;2337;81,7
2022;3517208;3682;4667;78,9
2022;3517307;2577;2956;87,2
2022;3517406;8509;9932;85,7
2022;3517505;4028;5629;71,6
2022;3517604;8724;10598;82,3
2022;3517703;5556;6400;86,8
2022;3517802;2223;3347;66,4
2022;3517901;3587;4259;84,2
2022;3518008;736;1230;59,8
2022;3518107;3037;3413;89
2022;3518206;7905;9801;80,7
2022;3518305;12513;15011;83,4
2022;3518404;25800;30504;84,6
2022;3518503;3593;4943;72,7
2022;3518602;7773;9115;85,3
2022;3518701;69325;82078;84,5
2022;3518800;414508;489730;84,6
2022;3518859;2684;3054;87,9
2022;3518909;1908;2527;75,5
2022;3519006;3323;3885;85,5
2022;3519055;1642;2038;80,6
2022;3519071;60581;71636;84,6
2022;3519105;3938;5054;77,9
2022;3519204;2257;2753;82
2022;3519253;2596;3046;85,2
2022;3519303;11789;12661;93,1
2022;3519402;2647;3339;79,3
2022;3519501;3454;4133;83,6
2022;3519600;13510;16448;82,1
2022;3519709;29384;33054;88,9
2022;3519808;2275;3043;74,8
2022;3519907;3278;3963;82,7
2022;3520004;7709;8730;88,3
2022;3520103;6190;7176;86,3
2022;3520202;4379;5182;84,5
2022;3520301;15935;18334;86,9
2022;3520400;10365;13232;78,3
2022;3520426;8154;10333;78,9
2022;3520442;4435;6385;69,5
2022;3520509;31593;41989;75,2
2022;3520608;1935;2365;81,8
2022;3520707;1857;2394;77,6
2022;3520806;966;1378;70,1
2022;3520905;4597;5232;87,9
2022;3521002;10438;12577;83
2022;3521101;1911;2382;80,2
2022;3521150;1434;1581;90,7
2022;3521200;2307;2770;83,3
2022;3521309;4244;6424;66,1
2022;3521408;3341;4276;78,1
2022;3521507;2117;2605;81,3
2022;3521606;2170;2721;79,8
2022;3521705;7608;9317;81,7
2022;3521804;7415;8858;83,7
2022;3521903;4199;4851;86,6
2022;3522000;984;1234;79,7
2022;3522109;54169;62390;86,8
2022;3522158;1583;1911;82,8
2022;3522208;64643;78577;82,3
2022;3522307;44770;52700;85
2022;3522406;27599;32615;84,6
2022;3522505;73300;82642;88,7
2022;3522604;11568;15233;75,9
2022;3522653;2720;2908;93,5
2022;3522703;5812;6974;83,3
2022;3522802;5783;6863;84,3
2022;3522901;4273;5000;85,5
2022;3523008;2009;2901;69,3
2022;3523107;108650;127688;85,1
2022;3523206;17196;20466;84
2022;3523305;6704;7689;87,2
2022;3523404;19431;23803;81,6
2022;3523503;6764;8010;84,4
2022;3523602;3958;4649;85,1
2022;3523701;3026;3383;89,4
2022;3523800;2369;2898;81,7
2022;3523909;32872;41800;78,6
2022;3524006;10240;12308;83,2
2022;3524105;9321;11104;83,9
2022;3524204;1916;2496;76,8
2022;3524303;20404;25079;81,4
2022;3524402;52134;63336;82,3
2022;3524501;1559;2332;66,9
2022;3524600;7051;8633;81,7
2022;3524709;8245;9565;86,2
2022;3524808;9549;12711;75,1
2022;3524907;2318;2708;85,6
2022;3525003;26768;34694;77,2
2022;3525102;11838;13857;85,4
2022;3525201;7865;9372;83,9
2022;3525300;27811;36016;77,2
2022;3525409;1435;1801;79,7
2022;3525508;2416;3147;76,8
