cod_ibge,ano,div_industria_transf_pc10k,formal_total_pc1000,tag_inddiv_vs_formal
3557105,2018,677.6373147340889,315.2136006974717,Mid-Industrial-Diversity & High-Formal
3557154,2018,339.84375,227.34375,Mid-Industrial-Diversity & Mid-Formal
3557204,2018,304.3442690010636,137.93667675693365,Mid-Industrial-Diversity & Low-Formal
3557303,2018,501.85034750428736,211.75196317357162,Mid-Industrial-Diversity & Mid-Formal
3500105,2019,543.4590192954505,298.0173482032218,Mid-Industrial-Diversity & High-Formal
3500204,2019,26.109660574412533,274.731650710763,Low-Industrial-Diversity & High-Formal
3500303,2019,507.47023140867225,190.210065153898,Mid-Industrial-Diversity & Mid-Formal
3500402,2019,221.88021033730922,129.79351032448378,Mid-Industrial-Diversity & Low-Formal
3500501,2019,382.6058561010123,251.65995428322628,Mid-Industrial-Diversity & Mid-Formal
3500550,2019,60.698027314112295,254.76310908784356,Low-Industrial-Diversity & Mid-Formal
3500600,2019,73.67072389493914,439.14157591287636,Low-Industrial-Diversity & High-Formal
3500709,2019,554.60231361045,250.01383738307408,Mid-Industrial-Diversity & Mid-Formal
3500758,2019,397.99273230662743,171.82903616542654,Mid-Industrial-Diversity & Mid-Formal
3500808,2019,1138.2734912146677,225.6175197351668,High-Industrial-Diversity & Mid-Formal
3500907,2019,47.07631318136769,180.62438057482655,Low-Industrial-Diversity & Mid-Formal
3501004,2019,37.29184080241754,239.76081784864655,Low-Industrial-Diversity & Mid-Formal
3501103,2019,64.72491909385114,118.74533233756534,Low-Industrial-Diversity & Low-Formal
3501152,2019,2337.525038949477,355.66436679278877,High-Industrial-Diversity & High-Formal
3501202,2019,176.74675504004418,138.63573598453465,Mid-Industrial-Diversity & Low-Formal
3501301,2019,340.0731430493085,139.89659086132247,Mid-Industrial-Diversity & Low-Formal
3501400,2019,5.947660586835844,72.56145915939732,Low-Industrial-Diversity & Low-Formal
3501509,2019,56.67506297229219,105.16372795969774,Low-Industrial-Diversity & Low-Formal
3501608,2019,920.6795226550387,307.30581089532166,High-Industrial-Diversity & High-Formal
3501707,2019,1102.8004870412246,238.22776631960838,High-Industrial-Diversity & Mid-Formal
3501806,2019,61.01813110181311,104.7768479776848,Low-Industrial-Diversity & Low-Formal
3501905,2019,1514.2377116271055,339.3213572854291,High-Industrial-Diversity & High-Formal
3502002,2019,154.63917525773198,214.22680412371133,Mid-Industrial-Diversity & Mid-Formal
3502101,2019,811.360473828808,283.0306490170193,High-Industrial-Diversity & High-Formal
3502200,2019,382.02522346026694,214.80755887514798,Mid-Industrial-Diversity & Mid-Formal
3502309,2019,71.94244604316548,160.22182254196642,Low-Industrial-Diversity & Mid-Formal
3502408,2019,58.036840777189,120.11102699974766,Low-Industrial-Diversity & Low-Formal
3502507,2019,90.17334565515696,320.8994931249825,Low-Industrial-Diversity & High-Formal
3502606,2019,568.731848983543,167.23136495643757,Mid-Industrial-Diversity & Mid-Formal
3502705,2019,342.57682640071357,193.3025216897754,Mid-Industrial-Diversity & Mid-Formal
3502754,2019,1714.4899904671115,462.01143946615827,High-Industrial-Diversity & High-Formal
3502804,2019,379.43182355133905,271.4614976715371,Mid-Industrial-Diversity & High-Formal
3502903,2019,401.35844396418645,180.70392096326026,Mid-Industrial-Diversity & Mid-Formal
3503000,2019,3.63901018922853,138.8282387190684,Low-Industrial-Diversity & Low-Formal
3503109,2019,9.732360097323602,222.06001622060018,Low-Industrial-Diversity & Mid-Formal
3503158,2019,0.0,156.6167543504654,Low-Industrial-Diversity & Mid-Formal
3503208,2019,642.3042114419774,326.89857568382115,Mid-Industrial-Diversity & High-Formal
3503307,2019,895.8697360690386,293.7805687601578,High-Industrial-Diversity & High-Formal
3503356,2019,231.27753303964758,180.0660792951542,Mid-Industrial-Diversity & Mid-Formal
3503406,2019,429.47779404587607,185.5783308931186,Mid-Industrial-Diversity & Mid-Formal
3503505,2019,13.010668748373666,157.42909185532136,Low-Industrial-Diversity & Mid-Formal
3503604,2019,95.79073408860644,114.39624205581653,Low-Industrial-Diversity & Low-Formal
3503703,2019,1717.8111587982833,379.3991416309013,High-Industrial-Diversity & High-Formal
3503802,2019,540.972077021042,172.76511623486476,Mid-Industrial-Diversity & Mid-Formal
3503901,2019,1008.646817614548,270.06819397397044,High-Industrial-Diversity & High-Formal
3503950,2019,5.665722379603399,124.07932011331445,Low-Industrial-Diversity & Low-Formal
3504008,2019,160.97690888825323,213.64950039948314,Mid-Industrial-Diversity & Mid-Formal
3504107,2019,697.31959944415,292.4301247797373,Mid-Industrial-Diversity & High-Formal
3504206,2019,507.9123764770921,177.94209107870915,Mid-Industrial-Diversity & Mid-Formal
3504305,2019,138.0484114977307,238.08623298033282,Mid-Industrial-Diversity & Mid-Formal
3504404,2019,719.8282978372131,145.5340927852072,Mid-Industrial-Diversity & Mid-Formal
3504503,2019,462.9989261806301,252.43894080285133,Mid-Industrial-Diversity & Mid-Formal
3504602,2019,366.83201665748055,187.21293404372588,Mid-Industrial-Diversity & Mid-Formal
3504701,2019,197.0842332613391,101.24190064794816,Mid-Industrial-Diversity & Low-Formal
3504800,2019,520.8822149225715,172.57156264664476,Mid-Industrial-Diversity & Mid-Formal
3504909,2019,298.5635151628955,155.1028072481457,Mid-Industrial-Diversity & Mid-Formal
3505005,2019,597.1031628731895,172.6278451078924,Mid-Industrial-Diversity & Mid-Formal
3505104,2019,100.21965952773202,86.21636463481603,Mid-Industrial-Diversity & Low-Formal
3505203,2019,974.0240637778367,259.52401965110465,High-Industrial-Diversity & Mid-Formal
3505302,2019,1352.4660594603886,321.4756258234519,High-Industrial-Diversity & High-Formal
3505351,2019,1.8083182640144666,133.27305605786617,Low-Industrial-Diversity & Low-Formal
3505401,2019,11.70807857421621,89.63184597372187,Low-Industrial-Diversity & Low-Formal
3505500,2019,493.10449986446196,273.04994578476555,Mid-Industrial-Diversity & High-Formal
3505609,2019,54.115900797822995,120.41561011812728,Low-Industrial-Diversity & Low-Formal
3505708,2019,824.3125685540301,1016.1390370286318,High-Industrial-Diversity & High-Formal
3505807,2019,660.06600660066,355.25343579134034,Mid-Industrial-Diversity & High-Formal
3505906,2019,894.5235960280296,259.5729135531866,High-Industrial-Diversity & Mid-Formal
3506003,2019,342.7826206328505,340.2924016747889,Mid-Industrial-Diversity & High-Formal
3506102,2019,377.85719101881193,385.2471175241049,Mid-Industrial-Diversity & High-Formal
3506201,2019,1826.8251273344652,296.7741935483871,High-Industrial-Diversity & High-Formal
3506300,2019,813.9427088161675,237.8789283396681,High-Industrial-Diversity & Mid-Formal
3506359,2019,13.272238900300206,212.97203349660293,Low-Industrial-Diversity & Mid-Formal
3506409,2019,529.6827021494371,186.41248720573185,Mid-Industrial-Diversity & Mid-Formal
3506508,2019,976.5183921403786,245.93460755466543,High-Industrial-Diversity & Mid-Formal
3506607,2019,39.58191601212196,108.20087822376152,Low-Industrial-Diversity & Low-Formal
3506706,2019,241.39349883417913,180.42792483884242,Mid-Industrial-Diversity & Mid-Formal
3506805,2019,1646.477132262052,274.82488669138854,High-Industrial-Diversity & High-Formal
3506904,2019,24.37703141928494,174.34091729866378,Low-Industrial-Diversity & Mid-Formal
3507001,2019,1832.7166096488165,367.69531522725686,High-Industrial-Diversity & High-Formal
3507100,2019,1155.983697665802,222.63389732822856,High-Industrial-Diversity & Mid-Formal
3507159,2019,59.57005957005957,167.05516705516703,Low-Industrial-Diversity & Mid-Formal
3507209,2019,7524.630541871922,964.2857142857143,High-Industrial-Diversity & High-Formal
3507308,2019,1119.983189745745,296.70098760243746,High-Industrial-Diversity & High-Formal
3507407,2019,405.2731188409581,178.35932911309797,Mid-Industrial-Diversity & Mid-Formal
3507456,2019,399.3796044978674,297.4020938348197,Mid-Industrial-Diversity & High-Formal
3507506,2019,729.7977114110603,296.9072164948454,High-Industrial-Diversity & High-Formal
3507605,2019,692.1575801927064,272.81985608000974,Mid-Industrial-Diversity & High-Formal
3507704,2019,111.67146974063401,90.59798270893371,Mid-Industrial-Diversity & Low-Formal
3507753,2019,28.90173410404624,178.10693641618496,Low-Industrial-Diversity & Mid-Formal
3507803,2019,485.3193000041766,225.702710604352,Mid-Industrial-Diversity & Mid-Formal
3507902,2019,565.1991614255764,295.2201257861635,Mid-Industrial-Diversity & High-Formal
3508009,2019,196.15814615306434,250.99095436528103,Mid-Industrial-Diversity & Mid-Formal
3508108,2019,915.2807905519403,224.0298867196915,High-Industrial-Diversity & Mid-Formal
3508207,2019,2772.231251451126,414.9059670304156,High-Industrial-Diversity & High-Formal
3508306,2019,399.25719591457755,188.25441039925718,Mid-Industrial-Diversity & Mid-Formal
3508405,2019,1405.2195023265224,296.56079304066355,High-Industrial-Diversity & High-Formal
3508504,2019,883.8264797132113,240.0868259206069,High-Industrial-Diversity & Mid-Formal
3508603,2019,61.12128075455307,161.8317768607862,Low-Industrial-Diversity & Mid-Formal
3508702,2019,41.90092288108624,106.18436406067678,Low-Industrial-Diversity & Low-Formal
3508801,2019,958.0143818139643,226.8615170494085,High-Industrial-Diversity & Mid-Formal
3508900,2019,0.0,86.52205703144041,Low-Industrial-Diversity & Low-Formal
3509007,2019,708.7623742694708,204.51834771200257,Mid-Industrial-Diversity & Mid-Formal
3509106,2019,5.357142857142858,97.5,Low-Industrial-Diversity & Low-Formal
3509205,2019,1564.275316577995,536.308243265874,High-Industrial-Diversity & High-Formal
3509254,2019,403.2146799116998,229.61506622516555,Mid-Industrial-Diversity & Mid-Formal
3509304,2019,96.98169223156853,147.74863928748144,Low-Industrial-Diversity & Mid-Formal
3509403,2019,499.9415500915715,197.87242333320344,Mid-Industrial-Diversity & Mid-Formal
3509452,2019,170.3372333103923,144.18444597384723,Mid-Industrial-Diversity & Mid-Formal
3509502,2019,323.14732186531535,341.8925207209522,Mid-Industrial-Diversity & High-Formal
3509601,2019,531.4936867772386,144.54020907269262,Mid-Industrial-Diversity & Mid-Formal
3509700,2019,122.11181611397103,258.86906899716666,Mid-Industrial-Diversity & Mid-Formal
3509809,2019,161.92651027610546,147.60224205937305,Mid-Industrial-Diversity & Mid-Formal
3509908,2019,66.44518272425249,129.48707560165303,Low-Industrial-Diversity & Low-Formal
3509957,2019,444.3127962085308,181.2796208530806,Mid-Industrial-Diversity & Mid-Formal
3510005,2019,538.9919717512242,192.84453179652886,Mid-Industrial-Diversity & Mid-Formal
3510104,2019,732.9842931937172,256.544502617801,High-Industrial-Diversity & Mid-Formal
3510153,2019,308.5553997194951,103.78681626928471,Mid-Industrial-Diversity & Low-Formal
3510203,2019,144.55599121030636,175.08294196216983,Mid-Industrial-Diversity & Mid-Formal
3510302,2019,98.33511829422646,164.88170577353713,Low-Industrial-Diversity & Mid-Formal
3510401,2019,1111.9101620844167,276.9080415260644,High-Industrial-Diversity & High-Formal
3510500,2019,18.948202504607856,225.2338380445455,Low-Industrial-Diversity & Mid-Formal
3510609,2019,115.99146473119478,92.89960922255054,Mid-Industrial-Diversity & Low-Formal
3510708,2019,38.39262861530586,119.10246565992664,Low-Industrial-Diversity & Low-Formal
3510807,2019,294.61679451496843,228.1243635869934,Mid-Industrial-Diversity & Mid-Formal
3510906,2019,16.03206412825651,189.57915831663328,Low-Industrial-Diversity & Mid-Formal
3511003,2019,525.3763025858742,144.63527595522964,Mid-Industrial-Diversity & Mid-Formal
3511102,2019,760.1999897616163,307.646366226985,High-Industrial-Diversity & High-Formal
3511201,2019,11.953778722273874,94.30203214238279,Low-Industrial-Diversity & Low-Formal
3511300,2019,932.5486645540968,551.8334087822544,High-Industrial-Diversity & High-Formal
3511409,2019,607.4012387446,232.81111747254462,Mid-Industrial-Diversity & Mid-Formal
3511508,2019,1218.8920729999354,273.49119820732153,High-Industrial-Diversity & High-Formal
3511607,2019,571.6604823747681,209.1256957328386,Mid-Industrial-Diversity & Mid-Formal
3511706,2019,374.416819228725,136.30189570660838,Mid-Industrial-Diversity & Low-Formal
3511904,2019,80.49014896684287,108.24123017779912,Low-Industrial-Diversity & Low-Formal
3512001,2019,1365.1082201897405,310.74248707606654,High-Industrial-Diversity & High-Formal
3512100,2019,1116.440621898776,848.9910684750248,High-Industrial-Diversity & High-Formal
3512209,2019,659.7273127107463,215.18105849582173,Mid-Industrial-Diversity & Mid-Formal
3512308,2019,477.413330220614,195.1091397221898,Mid-Industrial-Diversity & Mid-Formal
3512407,2019,1981.0313680407291,412.5472162916735,High-Industrial-Diversity & High-Formal
3512506,2019,570.3678704016199,161.99797502531217,Mid-Industrial-Diversity & Mid-Formal
3512605,2019,396.4484823456535,173.03324385711335,Mid-Industrial-Diversity & Mid-Formal
3512704,2019,257.4457344775366,276.8803634528016,Mid-Industrial-Diversity & High-Formal
3512803,2019,397.154961981987,137.90297690861647,Mid-Industrial-Diversity & Low-Formal
3512902,2019,1995.1407746176933,313.5629555523796,High-Industrial-Diversity & High-Formal
3513009,2019,749.0380884635282,302.4120538023797,High-Industrial-Diversity & High-Formal
3513108,2019,1014.2906936214708,254.70547228999652,High-Industrial-Diversity & Mid-Formal
3513207,2019,276.55786350148367,171.39465875370922,Mid-Industrial-Diversity & Mid-Formal
3513306,2019,132.26263580538497,182.33349078885215,Mid-Industrial-Diversity & Mid-Formal
3513405,2019,838.6402592365534,205.06211918375516,High-Industrial-Diversity & Mid-Formal
3513504,2019,532.5022261798754,187.02233923109682,Mid-Industrial-Diversity & Mid-Formal
3513603,2019,71.02993404363266,105.39181772058484,Low-Industrial-Diversity & Low-Formal
3513702,2019,871.7237126117792,295.6521739130435,High-Industrial-Diversity & High-Formal
3513801,2019,929.3729927783286,215.55737409049217,High-Industrial-Diversity & Mid-Formal
3513850,2019,792.0792079207921,182.29470005824112,High-Industrial-Diversity & Mid-Formal
3513900,2019,121.25665993018555,208.1572662134852,Mid-Industrial-Diversity & Mid-Formal
3514007,2019,204.40251572327043,81.98562443845462,Mid-Industrial-Diversity & Low-Formal
3514106,2019,514.6077413614119,190.3455435266202,Mid-Industrial-Diversity & Mid-Formal
3514205,2019,230.3921568627451,130.3921568627451,Mid-Industrial-Diversity & Low-Formal
3514304,2019,1262.673897665645,325.39495402027825,High-Industrial-Diversity & High-Formal
3514403,2019,273.14146016224026,262.82920324480494,Mid-Industrial-Diversity & High-Formal
3514502,2019,430.06263048016706,194.65553235908143,Mid-Industrial-Diversity & Mid-Formal
3514601,2019,942.5287356321838,217.9728317659352,High-Industrial-Diversity & Mid-Formal
3514700,2019,112.59449895447965,132.21811162940324,Mid-Industrial-Diversity & Low-Formal
3514809,2019,44.631136781307426,132.64636387503282,Low-Industrial-Diversity & Low-Formal
3514908,2019,1728.3523578923093,293.4970598408855,High-Industrial-Diversity & High-Formal
3514924,2019,51.44326950557302,158.0451557587882,Low-Industrial-Diversity & Mid-Formal
3514957,2019,29.057700290577007,148.6093814860938,Low-Industrial-Diversity & Mid-Formal
3515004,2019,344.32586136858816,166.3835444440341,Mid-Industrial-Diversity & Mid-Formal
3515103,2019,429.66511395529955,122.25765212407975,Mid-Industrial-Diversity & Low-Formal
3515129,2019,68.44850065189048,107.88787483702737,Low-Industrial-Diversity & Low-Formal
3515152,2019,524.9573898222546,232.2863403944485,Mid-Industrial-Diversity & Mid-Formal
3515186,2019,1115.7306273929487,272.68456533483663,High-Industrial-Diversity & High-Formal
3515194,2019,0.0,113.98207959991664,Low-Industrial-Diversity & Low-Formal
3515202,2019,2852.7304175932786,446.50358290091424,High-Industrial-Diversity & High-Formal
3515301,2019,0.0,131.70731707317074,Low-Industrial-Diversity & Low-Formal
3515350,2019,17.825311942959,77.90709866834435,Low-Industrial-Diversity & Low-Formal
3515400,2019,859.1153157760164,238.62183584760933,High-Industrial-Diversity & Mid-Formal
3515509,2019,460.5820425943853,248.92606485963213,Mid-Industrial-Diversity & Mid-Formal
3515608,2019,497.12849964106243,245.3338119167265,Mid-Industrial-Diversity & Mid-Formal
3515657,2019,121.28562765312311,199.5148574893875,Mid-Industrial-Diversity & Mid-Formal
3515707,2019,437.0664691224999,98.89295834477328,Mid-Industrial-Diversity & Low-Formal
3515806,2019,0.0,174.32347388294525,Low-Industrial-Diversity & Mid-Formal
3515905,2019,304.6218487394958,156.86274509803923,Mid-Industrial-Diversity & Mid-Formal
3516002,2019,211.22112211221122,112.04620462046203,Mid-Industrial-Diversity & Low-Formal
3516101,2019,0.0,182.01997780244173,Low-Industrial-Diversity & Mid-Formal
3516200,2019,680.1899890390939,247.87431494336863,Mid-Industrial-Diversity & Mid-Formal
3516309,2019,17.889600522926784,54.79836929410617,Low-Industrial-Diversity & Low-Formal
3516408,2019,235.93800303545967,114.69044224413769,Mid-Industrial-Diversity & Low-Formal
3516507,2019,1631.892697466468,339.0461997019374,High-Industrial-Diversity & High-Formal
3516606,2019,457.10802986439126,199.14673167758647,Mid-Industrial-Diversity & Mid-Formal
3516705,2019,590.5891768472095,238.94263587788055,Mid-Industrial-Diversity & Mid-Formal
3516804,2019,4.194630872483222,63.75838926174497,Low-Industrial-Diversity & Low-Formal
3516853,2019,5932.754880694143,894.360086767896,High-Industrial-Diversity & High-Formal
3516903,2019,133.35837716003005,147.82118707738542,Mid-Industrial-Diversity & Mid-Formal
3517000,2019,24.891675117544022,114.22513137272979,Low-Industrial-Diversity & Low-Formal
3517109,2019,448.51547694251417,184.6704569383028,Mid-Industrial-Diversity & Mid-Formal
3517208,2019,358.2489327864736,129.82338662425713,Mid-Industrial-Diversity & Low-Formal
3517307,2019,0.0,99.74701843151428,Low-Industrial-Diversity & Low-Formal
3517406,2019,1920.8417603235964,384.75717467550754,High-Industrial-Diversity & High-Formal
3517505,2019,1072.0452801227934,227.07214121258633,High-Industrial-Diversity & Mid-Formal
3517604,2019,164.8382559774965,114.82419127988749,Mid-Industrial-Diversity & Low-Formal
3517703,2019,168.55551286976564,144.44871302343452,Mid-Industrial-Diversity & Mid-Formal
3517802,2019,233.0004755111745,161.5549215406562,Mid-Industrial-Diversity & Mid-Formal
3517901,2019,961.0129349608308,223.81125888139917,High-Industrial-Diversity & Mid-Formal
3518008,2019,312.17481789802287,162.8511966701353,Mid-Industrial-Diversity & Mid-Formal
3518107,2019,466.2652462559827,180.6391848077814,Mid-Industrial-Diversity & Mid-Formal
3518206,2019,659.3714927048261,206.1354283576506,Mid-Industrial-Diversity & Mid-Formal
3518305,2019,945.6658398178668,269.59801556288016,High-Industrial-Diversity & High-Formal
3518404,2019,422.66255439604544,263.94017491233257,Mid-Industrial-Diversity & High-Formal
3518503,2019,346.031746031746,148.5079365079365,Mid-Industrial-Diversity & Mid-Formal
3518602,2019,704.4924527818354,185.13108326285845,Mid-Industrial-Diversity & Mid-Formal
3518701,2019,42.76165041639671,148.02231317457057,Low-Industrial-Diversity & Mid-Formal
3518800,2019,601.4911842519102,247.04963830456418,Mid-Industrial-Diversity & Mid-Formal
3518859,2019,118.27956989247312,206.18279569892474,Mid-Industrial-Diversity & Mid-Formal
3518909,2019,227.13922067750147,118.46485216369689,Mid-Industrial-Diversity & Low-Formal
3519006,2019,273.2181425485961,134.23326133909288,Mid-Industrial-Diversity & Low-Formal
3519055,2019,794.8664872697165,710.0669288622094,High-Industrial-Diversity & High-Formal
3519071,2019,596.2617471815449,200.04950753035595,Mid-Industrial-Diversity & Mid-Formal
3519105,2019,1319.6532814434813,263.66531045462585,High-Industrial-Diversity & High-Formal
3519204,2019,157.84438775510202,148.75637755102042,Mid-Industrial-Diversity & Mid-Formal
3519253,2019,72.5268349289237,251.52306353350738,Low-Industrial-Diversity & Mid-Formal
3519303,2019,626.1154931199263,178.45011226898498,Mid-Industrial-Diversity & Mid-Formal
3519402,2019,413.79882245625674,166.59756198689777,Mid-Industrial-Diversity & Mid-Formal
3519501,2019,155.8130243707551,96.01811159941404,Mid-Industrial-Diversity & Low-Formal
3519600,2019,1206.3041657407566,261.80749047024835,High-Industrial-Diversity & High-Formal
3519709,2019,281.8265079157399,184.9928038728248,Mid-Industrial-Diversity & Mid-Formal
3519808,2019,7.47011952191235,120.14442231075698,Low-Industrial-Diversity & Low-Formal
3519907,2019,95.9474813786138,134.07398055801033,Low-Industrial-Diversity & Low-Formal
3520004,2019,123.8864719287342,96.04309094675783,Mid-Industrial-Diversity & Low-Formal
3520103,2019,567.9657794676806,197.61678435632808,Mid-Industrial-Diversity & Mid-Formal
3520202,2019,378.00687285223364,180.94931271477662,Mid-Industrial-Diversity & Mid-Formal
3520301,2019,31.22348549126082,94.7225521805532,Low-Industrial-Diversity & Low-Formal
3520400,2019,19.420376456528235,278.1894233642068,Low-Industrial-Diversity & High-Formal
3520426,2019,17.482517482517483,164.43278943278943,Low-Industrial-Diversity & Mid-Formal
3520442,2019,148.74941743048004,194.77240950753458,Mid-Industrial-Diversity & Mid-Formal
3520509,2019,1020.9661215145675,316.23350956074904,High-Industrial-Diversity & High-Formal
3520608,2019,299.4764397905759,129.21465968586386,Mid-Industrial-Diversity & Low-Formal
3520707,2019,44.11001556824078,71.35443694862481,Low-Industrial-Diversity & Low-Formal
3520806,2019,179.85611510791367,227.64645426515932,Mid-Industrial-Diversity & Mid-Formal
3520905,2019,1061.6296704811803,241.2794705639046,High-Industrial-Diversity & Mid-Formal
3521002,2019,643.6306474149976,185.81159757801584,Mid-Industrial-Diversity & Mid-Formal
3521101,2019,1245.5422005019152,253.2030114912165,High-Industrial-Diversity & Mid-Formal
3521150,2019,799.0823934238194,226.34295545784744,High-Industrial-Diversity & Mid-Formal
3521200,2019,131.60880417517586,129.33968686181075,Mid-Industrial-Diversity & Low-Formal
3521309,2019,319.6519765462455,172.7507723346573,Mid-Industrial-Diversity & Mid-Formal
3521408,2019,1739.2407203855585,304.0923311067896,High-Industrial-Diversity & High-Formal
3521507,2019,184.89785363330748,134.21256788207913,Mid-Industrial-Diversity & Low-Formal
3521606,2019,13.635124079629124,90.4008726479411,Low-Industrial-Diversity & Low-Formal
3521705,2019,223.68570455319633,159.92960145338935,Mid-Industrial-Diversity & Mid-Formal
3521804,2019,163.35307654581808,192.25110348209907,Mid-Industrial-Diversity & Mid-Formal
3521903,2019,939.5100588476803,242.78089503216094,High-Industrial-Diversity & Mid-Formal
3522000,2019,525.4515599343185,167.48768472906403,Mid-Industrial-Diversity & Mid-Formal
3522109,2019,28.251161942950876,150.94626203712141,Low-Industrial-Diversity & Mid-Formal
3522158,2019,0.0,96.045197740113,Low-Industrial-Diversity & Low-Formal
3522208,2019,189.6014007864685,134.53681486154264,Mid-Industrial-Diversity & Low-Formal
3522307,2019,478.11426787386824,227.98001873243834,Mid-Industrial-Diversity & Mid-Formal
3522406,2019,149.7388023077007,222.5906012454604,Mid-Industrial-Diversity & Mid-Formal
3522505,2019,432.0317692689535,144.00077403939187,Mid-Industrial-Diversity & Mid-Formal
3522604,2019,1357.6223776223776,341.76223776223776,High-Industrial-Diversity & High-Formal
3522653,2019,0.0,135.88516746411483,Low-Industrial-Diversity & Low-Formal
3522703,2019,718.2054491190912,241.50380283046115,Mid-Industrial-Diversity & Mid-Formal
3522802,2019,212.41830065359477,148.76089324618735,Mid-Industrial-Diversity & Mid-Formal
3522901,2019,1613.3246244284783,326.8016546919225,High-Industrial-Diversity & High-Formal
3523008,2019,0.0,133.23840520748575,Low-Industrial-Diversity & Low-Formal
3523107,2019,439.759410020265,118.16054982743685,Mid-Industrial-Diversity & Low-Formal
3523206,2019,186.6661226488229,170.65159737239384,Mid-Industrial-Diversity & Mid-Formal
3523305,2019,27.208521477364826,92.62475396549728,Low-Industrial-Diversity & Low-Formal
3523404,2019,947.623732148309,293.3698565080227,High-Industrial-Diversity & High-Formal
3523503,2019,210.21897810218977,148.3698296836983,Mid-Industrial-Diversity & Mid-Formal
3523602,2019,588.5094977275376,247.58186691527794,Mid-Industrial-Diversity & Mid-Formal
3523701,2019,87.59356585443543,117.05685618729098,Low-Industrial-Diversity & Low-Formal
3523800,2019,123.53791562623209,130.63477460901566,Mid-Industrial-Diversity & Low-Formal
3523909,2019,933.9584854981977,321.7727304855925,High-Industrial-Diversity & High-Formal
3524006,2019,1966.733717608479,477.6618942172788,High-Industrial-Diversity & High-Formal
3524105,2019,258.6592456393182,185.55881329821597,Mid-Industrial-Diversity & Mid-Formal
3524204,2019,34.44660775797514,134.49153811592032,Low-Industrial-Diversity & Low-Formal
3524303,2019,590.533676452756,297.5438218294014,Mid-Industrial-Diversity & High-Formal
3524402,2019,549.1236921187128,216.40307969027617,Mid-Industrial-Diversity & Mid-Formal
3524501,2019,1985.9377242072032,402.7837566365332,High-Industrial-Diversity & High-Formal
3524600,2019,214.26082917198931,188.4798513529207,Mid-Industrial-Diversity & Mid-Formal
3524709,2019,2371.462952158693,619.8220536756126,High-Industrial-Diversity & High-Formal
3524808,2019,420.7051254920218,243.30215431497862,Mid-Industrial-Diversity & Mid-Formal
3524907,2019,2124.2355970389444,427.743804312842,High-Industrial-Diversity & High-Formal
3525003,2019,511.55716285203437,153.44287760005827,Mid-Industrial-Diversity & Mid-Formal
3525102,2019,511.9716503858438,211.0600797332898,Mid-Industrial-Diversity & Mid-Formal
3525201,2019,1054.9966465459424,308.95372233400406,High-Industrial-Diversity & High-Formal
3525300,2019,662.5538117351955,252.7439747805159,Mid-Industrial-Diversity & Mid-Formal
3525409,2019,210.12416427889207,232.72843043616683,Mid-Industrial-Diversity & Mid-Formal
3525508,2019,476.8672035370283,188.8520448444655,Mid-Industrial-Diversity & Mid-Formal
3525607,2019,9.124087591240876,121.80656934306569,Low-Industrial-Diversity & Low-Formal
3525706,2019,893.8050637836636,272.44934826714103,High-Industrial-Diversity & High-Formal
3525805,2019,0.0,102.58620689655172,Low-Industrial-Diversity & Low-Formal
3525854,2019,2447.0659407138537,396.55172413793105,High-Industrial-Diversity & High-Formal
3525904,2019,1006.840025944926,413.177860329815,High-Industrial-Diversity & High-Formal
3526001,2019,1015.6989783204585,280.0398704211313,High-Industrial-Diversity & High-Formal
3526100,2019,91.88442744848098,124.12364563416187,Low-Industrial-Diversity & Low-Formal
3526209,2019,100.32564718265847,149.60034209401007,Mid-Industrial-Diversity & Mid-Formal
3526308,2019,60.178460261465034,147.3334716746213,Low-Industrial-Diversity & Mid-Formal
3526407,2019,1666.6666666666665,333.0818423510814,High-Industrial-Diversity & High-Formal
3526506,2019,0.0,80.23529411764706,Low-Industrial-Diversity & Low-Formal
3526605,2019,131.15669038649364,113.71564113297056,Mid-Industrial-Diversity & Low-Formal
3526704,2019,666.897746967071,223.92671453330033,Mid-Industrial-Diversity & Mid-Formal
3526803,2019,996.1864853865517,312.15049063201843,High-Industrial-Diversity & High-Formal
3526902,2019,981.9439757003038,279.0043874451569,High-Industrial-Diversity & High-Formal
3527009,2019,1046.3610463610464,251.87775187775185,High-Industrial-Diversity & Mid-Formal
3527108,2019,1159.98774754618,328.64543795863466,High-Industrial-Diversity & High-Formal
3527207,2019,489.61783954108427,192.95005713362343,Mid-Industrial-Diversity & Mid-Formal
3527256,2019,0.0,114.5737855178735,Low-Industrial-Diversity & Low-Formal
3527306,2019,1053.7001740283417,346.35783541891107,High-Industrial-Diversity & High-Formal
3527405,2019,609.4485941291213,432.3231362100956,Mid-Industrial-Diversity & High-Formal
3527504,2019,159.2215833701902,469.7036709420611,Mid-Industrial-Diversity & High-Formal
3527603,2019,909.9251729493153,494.70563320626854,High-Industrial-Diversity & High-Formal
3527702,2019,43.44803614876607,92.45742092457421,Low-Industrial-Diversity & Low-Formal
3527801,2019,350.59941189776066,128.0253336349242,Mid-Industrial-Diversity & Low-Formal
3527900,2019,152.61350629530713,177.41320106829457,Mid-Industrial-Diversity & Mid-Formal
3528007,2019,842.1922986061894,229.6243798724309,High-Industrial-Diversity & Mid-Formal
3528106,2019,198.7353206865402,225.19034714156666,Mid-Industrial-Diversity & Mid-Formal
3528205,2019,170.6771124790151,144.09625069949635,Mid-Industrial-Diversity & Mid-Formal
